,FIPS,first_year_cases,AREA_SQMI,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,EP_POV,EP_UNEMP,EP_PCI,EP_NOHSDP,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_MINRTY,EP_LIMENG,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,EP_UNINSUR,E_DAYPOP,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Per Capita,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic
EP_AGE17,0.0043816643857205,0.05696658280905197,0.09647060402636155,0.037382871374319414,0.015434481551146894,0.023950731483633438,0.0451505096023233,0.03403994450608973,-0.13479798620101036,0.047483122818571734,-0.003992645401381114,0.07085753301297598,0.02622033462421453,0.05573885135203791,0.05167971878729667,0.04191344053761971,-0.013803085444400159,0.0034888302535359306,0.036311334303401374,-0.023645587593739272,-0.05053002010423348,0.07996573721244328,0.04934573529159891,-0.13479798620101036,0.21953775107611992,-0.5850551947882684,1.0,-0.2849368747282942,0.41661985674915764,0.31198365928890065,0.3092332234818466,-0.03323780753964578,-0.06221797599840883,0.434781752898112,0.011540091205407917,-0.3103217766172744,0.026679918323514778,-0.016491540337883547,0.13732034247706268,0.18226799239824523,0.09638471505641565,0.09373226396832926,-0.5440583777678366,0.9366238646418575,-0.293831821888539,0.3729947941957841,0.26242213717565727,0.23468260284733258,0.2676985172177422,0.2608551374476909,0.2978112051543304,0.2931806405687805,0.028212792530708887,-0.058395059476293205,0.3830312883461658,-0.0784616706808408,-0.27503743145656734,-7.428598025770802e-05,0.0019862823550863833,0.19308201817682547,0.18796260565837283,0.10639273430659393,0.06258186507339907,0.08150234394585937,0.1862867385546475,0.14625064449229383,-0.388038538352995,0.6453906930747929,-0.1611309877554708,0.2952237005089391,0.19062199019649237,0.23874577037928,0.23720276090425202,0.286045031972786,-0.0532160440783248,-0.05293618835086174,0.347221679966283,0.030983814699663638,-0.2517457890017602,0.007847511184908092,0.19985589902684917,0.07227075558025273,0.3370050073312659,0.036162224793443415,0.01191911058410845,-0.013682072260876182,-0.00838472382013214,-0.07501532023975473,-0.05863882698259374,-0.048238357670605955,0.01390843779176457,0.03861666005105413,0.024026695506388935,-0.04903142467456037,-0.049635911075645675,-0.11540946397396909,-0.04882906767145945,-0.14139033106501495,0.07072764824503006,-0.001281375151984942,0.019331812735201882,0.018310692127088798,-0.0011206835401580148
EP_DISABL,-0.01837980579245331,-0.20905423132054504,-0.046604101274652164,-0.23304512859106938,-0.2332717676195972,-0.2375210889178146,-0.1751881234846375,-0.19419813957019708,-0.5771970941252241,-0.15324201814175872,-0.22309040915896206,-0.23656609653301253,-0.1999194608926193,-0.21518246419605228,-0.17525565036635257,-0.14138083620750078,-0.17700775737547159,-0.041649970865409655,-0.13537645448312333,-0.1273323753826779,-0.2365719083628554,0.4855626871027623,0.41276781526298867,-0.5771970941252241,0.42462201855947834,0.42417768038556947,-0.2849368747282942,1.0,0.02593973866764082,-0.07924435346641347,-0.22084642568526897,-0.4279287271530959,0.5418301514781051,-0.08868256267112573,0.13641801020595865,0.058861866554806505,0.5394055378395266,0.4604164584591056,0.593507658583857,0.48150973902147703,0.6063420419886614,0.605314075416623,0.42940302643258116,-0.27395254261577034,0.9665188732593655,0.044047169639894516,0.650264113249382,0.6464472310445084,-0.11369189623811428,-0.3019880539820564,-0.23652714776634548,-0.23249980657883715,-0.47068251607946593,0.5741904452164834,0.009894024042141892,0.30285281327414276,0.023143717827210888,0.18020515543807086,0.1670462115492484,0.4670344113573269,0.47206530869763164,0.23631298272114584,0.26743361583671577,0.28434850834244063,0.1742255337617685,0.3221787544733959,0.20139934867424214,-0.2386892987959432,0.6543321125457204,0.04010926294856239,0.31708699453097655,-0.05752617117698216,-0.1884749614668303,-0.14837343693693836,-0.32294846402240024,0.3089902016464457,-0.12469514302202234,0.11258674804548678,0.07518142290314182,0.0235789579294971,0.21579595631925463,-0.18223592477298164,0.11830366552796859,-0.24204339611054645,0.021975609670148256,-0.21973150203621253,0.08969763741111142,-0.1456811994378117,0.045289625271258176,-0.010513140737085988,-0.4527957848620178,-0.09526642517775483,-0.14476362232185158,-0.036870500893417577,-0.1530227897747374,-0.5774139901581443,0.2578952770433587,-0.08693802373305706,0.26885475931681657,-0.05815611926971211,0.06514058050500343,-0.02568725151738128,-0.00758228274052123
EP_SNGPNT,-0.09074227194829787,0.08902418044417498,0.08723016265821419,0.07827547768409622,0.07587781223092836,0.07619312369389492,0.12574002412383248,0.09932530460780573,-0.3422275275846328,0.09653009452109998,0.05941146693989026,0.09360970924618761,0.10532037353256601,0.13408018440436176,0.09310032383827778,0.06229262346977465,0.041173121311928726,0.1273603282693523,0.059258987685278715,0.05850296626929133,0.10139688679704081,0.5172239043587605,0.4527316212371244,-0.3422275275846328,0.3729796182342896,-0.47140448722762096,0.41661985674915764,0.02593973866764082,1.0,0.566936684527844,0.20084220506614198,0.059641717730947896,0.10098839558923735,0.40071083667669505,0.39176762806460225,0.06693388803167505,0.475481723744353,0.425133137194097,0.3514394740193379,0.38684224491220626,0.47908546231209764,0.47243209250295964,-0.46079239779568776,0.3974752679283752,0.04060650908632687,0.9382489446008677,0.5105079976402098,0.5159459108603228,0.5066119807028523,0.17851123460456386,0.3822153611754655,0.3798953785779887,0.12282137774874544,0.08501610395587955,0.3593048231584617,0.43327388726424715,0.10621191127890958,0.4614697125634013,0.4557032303586027,0.6277688098646119,0.6114963683261584,0.3606426484582793,0.2721541412920201,0.28396052293207596,0.23344823096492587,0.384874245947137,-0.3205857809420014,0.23174268472539994,-0.0332932967085273,0.6503021600479876,0.2535455790460707,0.4134488562100629,0.15130346733000563,0.33837526310715665,0.019023724530825063,0.09253284464080731,0.25702224688286907,0.2993667640167066,0.04184481470870651,0.2905888104786013,0.44304034848679885,0.10482609028449513,0.32074071355711536,0.08233284289601797,0.2052160214892285,-0.155505840371421,0.07228852665526148,-0.04449672431765212,0.12790321209255348,0.02550823232846689,-0.33512903776137515,-0.033634274305943804,-0.03506054580604165,-0.005267404694471992,-0.0744529854765851,-0.34774951366130163,-0.08794391881783348,-0.08458624690657451,0.21048956585389791,0.00594984437221334,0.05608977889718388,0.011849735998737704,-0.050211125474418035
EP_MINRTY,-0.04884357843831716,0.22661357689446018,0.14601470203745076,0.23700906814295178,0.23251797012896577,0.23121772917769776,0.25753991132898,0.24619933816429782,-0.20871047386775607,0.23251827845214101,0.21834118482838982,0.24687292646559386,0.24198141354497749,0.258778504023264,0.2655321158063809,0.2106798715485675,0.2017046672988495,0.2129603702688695,0.19682614399599646,0.17815863395687845,0.25383869939997283,0.45451202858199985,0.45417445136769813,-0.20871047386775607,0.5011455519612403,-0.39605548717306005,0.31198365928890065,-0.07924435346641347,0.566936684527844,1.0,0.558413120265723,0.1835438946988125,0.17972312818672262,0.5404225131238855,0.3614031632784683,0.16296896063773553,0.3976412086822645,0.4107697266850332,0.2813650745090198,0.4656926059595982,0.4548846254627458,0.4462140092212454,-0.429550141308352,0.28560360796504297,-0.07280215825898022,0.5090205267552159,0.16291342462096442,0.18001269162890687,0.9220667678703328,0.4845309049226003,0.7875309796349659,0.7798201412471297,0.08450217416621925,0.13654913716811296,0.5086356607222237,0.3269664727694579,0.0861605128858815,0.4768520786243738,0.48150123152711566,0.6375405774471903,0.6240447200293535,0.3788677601308011,0.3406305415094814,0.3454245813961089,0.3407792954988828,0.4704997140790711,-0.14496021269161613,0.3251845797573055,-0.020741888829961967,0.4870173228365993,0.31170049829334634,0.7306929476751282,0.4756224078261366,0.7239912021474978,0.1845425032748523,0.18715424024098315,0.4565030847882922,0.3313421477377817,0.13403235526962823,0.5303616143201904,0.6834302715877592,0.2516338941974827,0.5309678783786744,0.23928011589149406,0.21988332564585214,-0.11078863554294642,0.07929048878462483,-0.05455282754540156,0.14103666200750045,-0.004559547908957966,-0.3243956762427908,0.11714288264034588,-0.06250650693038545,-0.037281802273626846,-0.07051354838728241,-0.20945355629604853,-0.25764245026581645,0.1449210478573718,0.13799367634132292,0.019593529374710504,0.04843530208378727,0.04444075563051734,-0.051770718743380184
EP_LIMENG,0.02949184384777891,0.28470113684591075,0.04998685790352913,0.2897695704240049,0.279293074678887,0.2801085886234381,0.3001973508152838,0.28584358633530055,-0.005855272604706004,0.3035807323973244,0.27434250280588013,0.30049352407535057,0.28203510127813514,0.29381833709982463,0.30930630590879254,0.3104404011889576,0.2649000279676632,0.19663849581548346,0.2743783758222274,0.23613604724014692,0.2669627669369044,0.07240247117240663,0.04441543559874304,-0.005855272604706004,0.46359335710322336,-0.2947755238489802,0.3092332234818466,-0.22084642568526897,0.20084220506614198,0.558413120265723,1.0,0.24204832639765536,-0.03374817304922414,0.48370072327719055,0.08831875670956914,0.022471568861363662,0.06728328441608794,0.05352709284831096,0.05364844469091746,0.3286967523176546,0.14731097551985073,0.14439201975244884,-0.32594172154372963,0.28146540642468026,-0.2310588026473523,0.19133597893379117,-0.04709084711301139,-0.03492782340522541,0.4928879633552744,0.6812716337192929,0.6640075122335318,0.6433707381725181,0.15397677890518802,-0.05661975800873888,0.44638602580392683,0.021111770587790978,-0.03883603420825686,0.2204776859511976,0.22591343513035628,0.3106187269188765,0.29762055939534837,0.07224748349720653,0.04512795842826305,0.09468393177290256,0.3921029827645148,0.2025340020934837,-0.08765079390590771,0.37027667108880785,-0.08044764843271121,0.15963901057389615,0.17562893313785355,0.43851558577590877,0.798645298783736,0.7449895793573965,0.18338832530429586,0.0037121024699246483,0.5162203692393156,0.0190289528392355,0.012845922757627762,0.3012436528879856,0.4420084717752776,0.3043656951943269,0.3703281436964181,0.2852030178915347,-0.04574212188459965,0.06179432792691761,0.048721340642917485,-0.06423599497319019,-0.10341130458374544,-0.04226264756610643,-0.06575676624811735,0.09235361303145793,-0.06430566091720076,-0.02477915669058885,0.007555279454545233,-0.00427041862028026,-0.058792501810861986,0.159036072374076,-0.050116360576215435,0.023683212738119682,0.03366305783428279,0.06896095752434275,0.014302227507083914
EP_MUNIT,-0.022127996379338887,0.44470599002336486,-0.0034849368235845136,0.5052037044091002,0.5370356450744493,0.5329233198480643,0.47183353299744984,0.4699213207724818,0.4932895152561465,0.3942205724353349,0.5122783944734557,0.4838714466644372,0.50894964718648,0.5058662870531341,0.4256441879694598,0.357902008102377,0.5839288192420877,0.23825947772947048,0.3531068447417086,0.5313343464702941,0.5639794370477093,-0.15031363502485642,-0.08386838692910008,0.4932895152561465,-0.26928567302738315,-0.3406121718921883,-0.03323780753964578,-0.4279287271530959,0.059641717730947896,0.1835438946988125,0.24204832639765536,1.0,-0.4354118338516283,0.09649733737382259,0.2909756670772822,-0.013396340844200048,-0.15416918546716832,-0.0773732965408444,-0.4162376510158712,-0.29090060809100593,-0.27418071533003957,-0.2742127174561252,-0.3730097144309127,-0.021798297214099017,-0.439728338205969,0.061373531844692526,-0.43102627644384334,-0.3765075645660765,0.22009152704858095,0.32063141582919297,0.3059528692725871,0.30246063698529047,0.7644263487709684,-0.49519206713404645,0.10180086978199726,0.15746410843185657,0.0976157907650331,0.263639662622779,0.26795534068803206,-0.07474017864268004,-0.0856682300077562,-0.08123654855574651,-0.08985736549723194,-0.15322886164146243,-0.12868831958721008,-0.15184695269465476,-0.11216521722571567,-0.013393655186145935,-0.18171857773218963,-0.014497409907593609,-0.1556278293567507,0.10484702393834003,0.22206501358228128,0.19694703235094485,0.7591752106456559,-0.19301567861532562,0.0806053292837086,0.12158850591057825,-0.054171598817879904,0.28750977832042396,0.036716816228832105,0.4201090393417098,-0.15941794747957433,0.5159591167317082,0.010650480449808963,0.19085309912881482,0.0027077635543639156,0.130222045825819,0.00915123498142684,0.058207791618306116,0.19553979549449757,0.0971212374116878,0.06922825434439663,0.06060114994218995,0.15176390599743808,0.47676884127899094,-0.2004042079140991,0.2682456983435363,-0.247808913734388,0.05192671047899529,0.011135459698754643,0.08638773050934359,-0.015380361310492537
EP_MOBILE,-0.030043401511442858,-0.2012121326588192,-0.019969033569953495,-0.2304631107705894,-0.2411439761561191,-0.24254842965339435,-0.18466059986577135,-0.20300929396832978,-0.5643931130390363,-0.14718571402137068,-0.23530934609612986,-0.22762867504933212,-0.22785126475011674,-0.22839369734466447,-0.1621712420763462,-0.12363920745715777,-0.17856599774057036,0.0856183837379511,-0.12012815736733941,-0.15155095126906082,-0.24781651781900024,0.5232408530411072,0.3700317278814861,-0.5643931130390363,0.5661217292680348,0.12303540507799113,-0.06221797599840883,0.5418301514781051,0.10098839558923735,0.17972312818672262,-0.03374817304922414,-0.4354118338516283,1.0,0.11141824364983641,0.030873069087627103,0.10463784037719027,0.5365371206108678,0.388343521057145,0.614946119479195,0.601676718577084,0.6258477322732304,0.6230937397969373,0.12367582645199254,-0.07366542751742064,0.5395429965082368,0.10175256761839635,0.385477667958185,0.3994213866407942,0.16076949286871628,-0.10339460205698628,0.02918018425834188,0.033923659839205415,-0.542917097909305,0.9477438241979598,0.2232437638085795,0.13772978074546796,-0.04370251973209774,0.2972095757818881,0.2795985792619348,0.5184243534203735,0.5256494134073132,0.35077531367229026,0.27763323926627487,0.3861050602445795,0.33818707610987014,0.45299603539979566,0.035719460728024,-0.02258282429149009,0.3250108351464492,0.10869519172150242,0.21575284559425736,0.07858456345657468,-0.0342651051488748,0.02618534753658495,-0.29157061513883026,0.704447479963443,0.06121244492920667,0.09290944971448618,0.14864642868091202,0.3007189449150024,0.38759501653352,-0.16254504758232596,0.35938709529609014,-0.24296954395692436,0.1758852795610083,-0.26142701973385696,0.08718637028730573,-0.12445880901863929,0.1552434889852228,-0.0012831040348789896,-0.4136201377865478,0.03543799540753975,-0.09226283968072685,-0.06917505811804293,-0.21204399507931182,-0.5599594251287984,0.1063232936371257,-0.11329123483949957,0.298052025591304,-0.024027195876196696,0.045215865389468014,-0.04497405207177796,-0.05075159824709537
EP_CROWD,-0.0375299845921468,0.15099464146540575,0.40124512988478356,0.14676559614196982,0.13052212664862475,0.1321387632161049,0.1717200644119557,0.15435568553954102,-0.17360155560836393,0.18405194989930812,0.1271698489608878,0.15777775401469518,0.13823402036577379,0.14775391873795657,0.18841788175844323,0.19570638310068786,0.14510436153451145,0.1255236313279038,0.1989110548764468,0.13372812072482754,0.13226526050665832,0.30336386608023574,0.3187224708621768,-0.17360155560836393,0.37771747117212306,-0.33566344807152754,0.434781752898112,-0.08868256267112573,0.40071083667669505,0.5404225131238855,0.48370072327719055,0.09649733737382259,0.11141824364983641,1.0,0.3746627264246517,0.026309171457707677,0.25119050991399405,0.2361207762933522,0.22077693623790912,0.34103840135319935,0.30677665254454445,0.30148167270192894,-0.33287471174772454,0.34515086257712096,-0.09314822538745968,0.2989742153562549,0.12143588651876036,0.13779731591285305,0.44189795935935233,0.351271333452123,0.4459475755667425,0.43604531653016704,0.02795694667057292,0.09918779603989901,0.7128785571187529,0.13060660613626246,-0.02201987254006748,0.39647547812145634,0.3895390331890902,0.436639408048295,0.42479848250608326,0.2323838932192554,0.2100936520296922,0.21254962845302397,0.28279164600186046,0.3139442459662898,-0.09065877504186247,0.4052341826025966,-0.023758479316032515,0.3310650654684322,0.30076851894296536,0.44966560089403107,0.3955892225966825,0.5077928239540402,0.055061479511176736,0.0733343550734046,0.7015316484756858,0.15582686651892133,0.015386883350570507,0.41090971842275115,0.5119044696997771,0.16778380911227128,0.49226037209051426,0.13722827429424286,-0.01574682155488838,-0.008208160262600928,0.07138050545115653,-0.09207203500840307,-0.08370771122926875,-0.02862933479130887,-0.26315749781621117,0.09741862162958667,-0.10038413715851384,-0.03953728479280209,-0.047756940606410725,-0.16761072455741693,-0.09463998269208543,0.08359127707242912,0.033502240679940794,0.030094299020919105,0.04708120054458066,0.05220148736203918,0.016195199316220515
EP_NOVEH,-0.09328329134326029,0.14989857126685904,0.3164144899534972,0.17004837759890787,0.19225633241884735,0.18874601457369206,0.22675674535489865,0.20118370510490602,-0.15713554771150468,0.18015614321940895,0.17709730261270712,0.14852703350524274,0.1958755859826047,0.20130435352737686,0.17779189841494267,0.16833083966768933,0.32999565842991363,0.010701797029839474,0.16901409178339805,0.4850850006903254,0.25617289180964264,0.42480337146503416,0.42645874100511383,-0.15713554771150468,0.27451962381682254,-0.1660602273407679,0.011540091205407917,0.13641801020595865,0.39176762806460225,0.3614031632784683,0.08831875670956914,0.2909756670772822,0.030873069087627103,0.3746627264246517,1.0,0.1420030465640764,0.3930215749169144,0.36294225381305845,0.23164113362991276,0.2820870231477239,0.37119601022775683,0.3628061435980021,-0.1482527708880905,-0.02330877592255262,0.11724887434214232,0.3199411485722197,0.14822489526643093,0.17366163307767415,0.2620669310625542,0.03933267131801794,0.16720758993755255,0.16492977680113832,0.12528598644078964,-0.01447140913702786,0.15776803158667327,0.7096481716043403,0.19515826743651424,0.488955245267489,0.48819042056556283,0.43442658495991904,0.42521350526412377,0.32961207572060136,0.30198304680860216,0.2315964839462108,0.1650088166731548,0.34387382585211373,-0.12042500736642589,0.007709192937038903,0.10910341510491689,0.30834188513712935,0.14617510811002046,0.33433013474357737,0.07714259893834526,0.24627207754532024,0.1503048259835806,0.0971364021517022,0.15780653028259167,0.6085927028139807,0.07603168722986003,0.444317369164735,0.423900314395905,0.12245917237854426,0.1588408455573606,0.15407577410135448,0.07408277970800425,-0.08956697766774697,0.0798075858127927,-0.054119456250738406,0.04861763108924571,-0.009735013223308449,-0.3780277669619353,-0.1187267135169987,-0.05360755020095675,0.021799208031843105,-0.07352143997010703,-0.171394151252473,-0.013295932847300749,0.04564791254881122,0.05536466919291304,-0.030981078999493605,0.012096513985522781,0.02723262317297257,-0.014751562913413771
EP_GROUPQ,-0.031401663350484214,-0.05954097922835679,0.07708421270873082,-0.06822385310326745,-0.07262987235805901,-0.07207726121755341,-0.05457663972438771,-0.05983048673694525,-0.23268221330691938,-0.0498327392072631,-0.07529220327963132,-0.07368309304673552,-0.07441908512989956,-0.06774279813759342,-0.048644102194043484,-0.04073158346724791,-0.04419486613936948,-0.07189033217900921,-0.03961946386920644,-0.03135719665008699,0.09775683867207743,0.16819914486489712,0.0788499869894627,-0.23268221330691938,0.14838135771179514,-0.1461583201195741,-0.3103217766172744,0.058861866554806505,0.06693388803167505,0.16296896063773553,0.022471568861363662,-0.013396340844200048,0.10463784037719027,0.026309171457707677,0.1420030465640764,1.0,0.1635224101425556,0.06739087998062458,0.250354979794269,0.1362551721293231,0.18031541068757917,0.17724886396244982,-0.14953385558724663,-0.3044617691948579,0.060905456037561395,0.06419380037754004,-0.18314836193214437,-0.16177207418612402,0.17914079064543262,0.0361108915871119,0.11960693421413261,0.1186768664162994,0.0008013976620899136,0.09107368196535803,0.00844906178289283,0.17184598620139557,0.7035813408039518,0.4090214154181182,0.40706257950423663,0.21472741049875013,0.20945781342299624,0.1185712465842187,0.08312419173643823,0.28090143272749685,0.13087674060577784,0.2058301813625939,-0.08979747879073068,-0.12020955728842236,0.04306950946462644,0.0669551885611675,-0.048972209800511694,0.09491780404345519,0.003461604206926144,0.058761613846935075,-0.00807288354737896,0.09108972828467381,0.007795576658874834,0.10527700365929732,0.7898621637341671,0.40591061898661773,0.23985735669259975,-0.06390659418364024,0.039173489834508614,-0.06747221130625693,-0.017995014492946843,-0.11717628961405739,-0.033583082937227504,-0.14708021484801348,0.0035464758144464303,-0.05703187943468074,-0.07290858742312877,-0.08728067281504072,-0.05799709835106544,-0.0597084201537917,-0.1290894316102147,-0.2307276402123209,0.02499176660095945,-0.021674197845934832,0.05718142656732268,-0.03539966734802226,-0.050671193929927805,-0.047527843219437045,0.00027542203764165953
EPL_POV,-0.10236583553232188,-0.043018858688955074,0.015795492365643895,-0.06647754171169198,-0.06628929225153728,-0.07067398614931512,0.02899992942244738,-0.022736186982668723,-0.7285058699474003,0.004285638044620556,-0.07906710011083302,-0.06279904408529535,-0.03507835232652004,-0.02468239256632799,-0.00831223641231559,-0.006392314779668063,-0.03015548334073942,0.0990270379867704,-0.005534831696471133,0.012951903233903377,-0.010902127372660523,0.9390797896287543,0.6105865434238776,-0.7285058699474003,0.6190296093264552,-0.06992071246305082,0.026679918323514778,0.5394055378395266,0.475481723744353,0.3976412086822645,0.06728328441608794,-0.15416918546716832,0.5365371206108678,0.25119050991399405,0.3930215749169144,0.1635224101425556,1.0,0.6402957628855696,0.7910217000273917,0.6700161994100835,0.9061766105602249,0.9055773245211497,-0.06588411771846944,0.004808281619743308,0.5435874979695092,0.46707818148514757,0.529561713501136,0.5804362390376697,0.34320885198476964,-0.021739143070257556,0.17681989101804024,0.17704495284111527,-0.23396977180398704,0.5436696904645886,0.33004390343817597,0.5596639738113178,0.1765283771584595,0.5717525597886696,0.5681811362360658,0.827531066613187,0.8315857194512292,0.5168834843050573,0.38368753841253034,0.45045494639887057,0.3327274132409087,0.5635299379944952,-0.07591314260855643,0.027708479431945467,0.30956872777625105,0.3695697521394662,0.30384540523242726,0.2768779044642608,0.05403039974184636,0.19798912225994114,-0.0742687633414352,0.3423672244783648,0.14178861130405457,0.30159728035193933,0.16080021624470764,0.3598836081701157,0.5294279643272551,-0.006772054721823947,0.41805617921795046,-0.06745708451288503,0.19149181480679833,-0.28358145745704744,0.1267196101909613,-0.13682631981409543,0.15424447610627443,0.004067041922072152,-0.5511919781468384,-0.060013632027865985,-0.08848461843906245,-0.03903859045203873,-0.18437480780061577,-0.7284639006832211,0.06767756491044015,-0.056606658228966385,0.33157169796260316,-0.03659469928549732,0.06837618178363972,-0.002506410964728847,-0.05803900021191869
EPL_UNEMP,-0.11607281113752921,0.05290392573393455,0.07244245369526252,0.053201181656434844,0.058937326188967784,0.05231030851192531,0.1007204478333506,0.09632680890307552,-0.4588509918932334,0.07819033526932387,0.060491522946948616,0.0530991980818383,0.09212609545398816,0.08066212483239947,0.06976245368917014,0.04686248491852008,0.03281582127947376,0.20398021421794993,0.04781894955570042,0.06098937340017289,0.08657396213146307,0.6192741128148262,0.9140221843327246,-0.4588509918932334,0.44887056692214006,-0.10588195869189626,-0.016491540337883547,0.4604164584591056,0.425133137194097,0.4107697266850332,0.05352709284831096,-0.0773732965408444,0.388343521057145,0.2361207762933522,0.36294225381305845,0.06739087998062458,0.6402957628855696,1.0,0.5166266403715136,0.5004964911549107,0.7771557679120042,0.7738612040653666,-0.1198532369492167,-0.03576610846695122,0.46261579470992664,0.41276216867760757,0.40142840221316334,0.4254135918234496,0.38262265651130256,0.03178725584208617,0.22936963481197964,0.23112618107749158,-0.10878664229487145,0.3844178288272416,0.2850590162947174,0.4789724037042921,0.05896168421253677,0.4563915962822579,0.4489514991542401,0.704656844130976,0.7032293244606944,0.3554978904233739,0.5189511555383193,0.32305833821511115,0.2254979737102982,0.4759671846735854,-0.0628826617011152,0.013022709095098884,0.2527931975563811,0.30606594919901425,0.2450563493142869,0.27829453776192004,0.036999473551311085,0.18853097026527,-0.03511095689226726,0.2687725042406215,0.1267962730763568,0.2816483944748814,0.07395776633344837,0.29495738621048123,0.4456016626012033,0.06480126805970472,0.26195747600802816,0.051897335236039704,0.19974646168890695,-0.22615263291753043,0.12738273703544525,-0.035618025945598306,0.179282415724678,0.053928428802942956,-0.6177187129657151,0.033944259055101914,-0.09495193030011832,-0.026861498416940018,-0.09768773510949001,-0.47114516915325133,0.017139393379266347,0.05713332872267642,0.24456650132770646,-0.0218532880119096,0.08999277022867345,0.010237463066380067,-0.042498524591244376
EPL_PCI,-0.08525245279623687,-0.19285062607202624,-0.005621351924767673,-0.23713910019726347,-0.2539066333684119,-0.2542081146254074,-0.15230594107929124,-0.19172277010818956,-0.9189811291030039,-0.12856167506634225,-0.2578145756238496,-0.22482670842757274,-0.22362935041619705,-0.20955404876350228,-0.1466804244989913,-0.10983927542421879,-0.1852188404457859,-0.03807052873684711,-0.11032466148158283,-0.13410456647694782,-0.2117055750088075,0.7637742390992374,0.5104076875856901,-0.9189811291030039,0.7004644572402076,-0.03138451143075007,0.13732034247706268,0.593507658583857,0.3514394740193379,0.2813650745090198,0.05364844469091746,-0.4162376510158712,0.614946119479195,0.22077693623790912,0.23164113362991276,0.250354979794269,0.7910217000273917,0.5166266403715136,1.0,0.7345768013833806,0.8887943819991977,0.8882829382486895,-0.003803318190053564,0.1042491955779453,0.6014026103271949,0.33169337241542135,0.5762310267723844,0.5991458190258496,0.1988011159909097,-0.09585436893960325,0.0545001727932503,0.05261069725734097,-0.4594239205796595,0.640603851396627,0.28810033906664884,0.3765211307069248,0.15240891106804755,0.41398382769665415,0.40152670375679794,0.7442770686966401,0.7458473301283363,0.450420388962883,0.3619690226482072,0.5209324133131347,0.38943593187742864,0.5769529701922106,-0.10478737199682434,0.12483620553882056,0.33667112008528244,0.3024690381114976,0.318251140738108,0.22981446155316657,0.041500013985053597,0.1623105401341854,-0.3220615187076953,0.36099857680457803,0.14413459469522658,0.19207788630544395,0.2581229994524034,0.2637477361174928,0.4960991197185245,-0.1518333408162861,0.4470544532844553,-0.24949758994820773,0.13134024693908647,-0.35019611091087366,0.08761198816977853,-0.2459072196887628,0.09499851331090482,-0.05108775672732846,-0.49837449080071994,-0.10390013765499889,-0.1106319794412768,-0.07198944817989829,-0.259290579044639,-0.8970599128185986,0.15324758130296376,-0.17652224395475324,0.3970053997089088,-0.06393065982222258,0.06512012386574115,-0.043269752542483345,-0.0375641262874509
