,FIPS,Admin2,Province_State,3/31/21
1508,28101,Newton,Mississippi,2425
1509,28103,Noxubee,Mississippi,1252
1510,28105,Oktibbeha,Mississippi,4520
1511,80028,Out of MS,Mississippi,0
1512,28107,Panola,Mississippi,4418
1513,28109,Pearl River,Mississippi,4380
1514,28111,Perry,Mississippi,1245
1515,28113,Pike,Mississippi,3145
1516,28115,Pontotoc,Mississippi,4152
1517,28117,Prentiss,Mississippi,2743
1518,28119,Quitman,Mississippi,785
1519,28121,Rankin,Mississippi,13220
1520,28123,Scott,Mississippi,3070
1521,28125,Sharkey,Mississippi,494
1522,28127,Simpson,Mississippi,2855
1523,28129,Smith,Mississippi,1572
1524,28131,Stone,Mississippi,1771
1525,28133,Sunflower,Mississippi,3271
1526,28135,Tallahatchie,Mississippi,1743
1527,28137,Tate,Mississippi,3194
1528,28139,Tippah,Mississippi,2830
1529,28141,Tishomingo,Mississippi,2209
1530,28143,Tunica,Mississippi,1019
1531,90028,Unassigned,Mississippi,0
1532,28145,Union,Mississippi,4008
1533,28147,Walthall,Mississippi,1295
1534,28149,Warren,Mississippi,4248
1535,28151,Washington,Mississippi,5264
1536,28153,Wayne,Mississippi,2607
1537,28155,Webster,Mississippi,1133
1538,28157,Wilkinson,Mississippi,638
1539,28159,Winston,Mississippi,2253
1540,28161,Yalobusha,Mississippi,1559
1541,28163,Yazoo,Mississippi,3027
1542,29001,Adair,Missouri,2399
1543,29003,Andrew,Missouri,1865
1544,29005,Atchison,Missouri,442
1545,29007,Audrain,Missouri,2763
1546,29009,Barry,Missouri,2889
1547,29011,Barton,Missouri,1165
1548,29013,Bates,Missouri,1312
1549,29015,Benton,Missouri,1660
1550,29017,Bollinger,Missouri,1126
1551,29019,Boone,Missouri,17564
1552,29021,Buchanan,Missouri,9251
1553,29023,Butler,Missouri,4139
1554,29025,Caldwell,Missouri,767
1555,29027,Callaway,Missouri,4899
1556,29029,Camden,Missouri,4006
1557,29031,Cape Girardeau,Missouri,8892
1558,29033,Carroll,Missouri,1059
1559,29035,Carter,Missouri,548
1560,29037,Cass,Missouri,8946
1561,29039,Cedar,Missouri,1091
1562,29041,Chariton,Missouri,667
1563,29043,Christian,Missouri,8295
1564,29045,Clark,Missouri,673
1565,29047,Clay,Missouri,9815
1566,29049,Clinton,Missouri,2036
1567,29051,Cole,Missouri,9031
1568,29053,Cooper,Missouri,1905
1569,29055,Crawford,Missouri,2494
1570,29057,Dade,Missouri,565
1571,29059,Dallas,Missouri,1252
1572,29061,Daviess,Missouri,735
1573,29063,DeKalb,Missouri,1148
1574,29065,Dent,Missouri,913
1575,29067,Douglas,Missouri,900
1576,29069,Dunklin,Missouri,2751
1577,29071,Franklin,Missouri,10397
1578,29073,Gasconade,Missouri,1565
1579,29075,Gentry,Missouri,837
1580,29077,Greene,Missouri,27693
1581,29079,Grundy,Missouri,1010
1582,29081,Harrison,Missouri,924
1583,29083,Henry,Missouri,2010
1584,29085,Hickory,Missouri,646
1585,29087,Holt,Missouri,424
1586,29089,Howard,Missouri,1061
1587,29091,Howell,Missouri,3482
1588,29093,Iron,Missouri,902
1589,29095,Jackson,Missouri,37221
1590,29097,Jasper,Missouri,15329
1591,29099,Jefferson,Missouri,22099
1592,29101,Johnson,Missouri,4922
1593,,Kansas City,Missouri,42550
1594,29103,Knox,Missouri,382
1595,29105,Laclede,Missouri,3254
1596,29107,Lafayette,Missouri,3075
1597,29109,Lawrence,Missouri,3407
1598,29111,Lewis,Missouri,1038
1599,29113,Lincoln,Missouri,5556
1600,29115,Linn,Missouri,1209
1601,29117,Livingston,Missouri,1723
1602,29121,Macon,Missouri,1553
1603,29123,Madison,Missouri,1614
1604,29125,Maries,Missouri,627
1605,29127,Marion,Missouri,3603
1606,29119,McDonald,Missouri,2340
1607,29129,Mercer,Missouri,304
1608,29131,Miller,Missouri,2509
1609,29133,Mississippi,Missouri,1435
1610,29135,Moniteau,Missouri,1772
1611,29137,Monroe,Missouri,1012
1612,29139,Montgomery,Missouri,1028
1613,29141,Morgan,Missouri,1707
1614,29143,New Madrid,Missouri,2100
1615,29145,Newton,Missouri,5243
1616,29147,Nodaway,Missouri,2653
1617,29149,Oregon,Missouri,849
1618,29151,Osage,Missouri,1625
1619,80029,Out of MO,Missouri,0
1620,29153,Ozark,Missouri,677
1621,29155,Pemiscot,Missouri,1546
1622,29157,Perry,Missouri,2161
1623,29159,Pettis,Missouri,5068
1624,29161,Phelps,Missouri,3719
1625,29163,Pike,Missouri,1791
1626,29165,Platte,Missouri,4056
1627,29167,Polk,Missouri,3247
1628,29169,Pulaski,Missouri,3450
1629,29171,Putnam,Missouri,296
1630,29173,Ralls,Missouri,1052
1631,29175,Randolph,Missouri,2651
1632,29177,Ray,Missouri,1941
1633,29179,Reynolds,Missouri,380
1634,29181,Ripley,Missouri,1052
1635,29195,Saline,Missouri,2884
1636,29197,Schuyler,Missouri,330
1637,29199,Scotland,Missouri,308
1638,29201,Scott,Missouri,4704
1639,29203,Shannon,Missouri,592
1640,29205,Shelby,Missouri,577
1641,29183,St. Charles,Missouri,41218
1642,29185,St. Clair,Missouri,790
1643,29187,St. Francois,Missouri,8780
1644,29189,St. Louis,Missouri,92739
1645,29510,St. Louis City,Missouri,22556
1646,29186,Ste. Genevieve,Missouri,1804
1647,29207,Stoddard,Missouri,2488
1648,29209,Stone,Missouri,2365
1649,29211,Sullivan,Missouri,857
1650,29213,Taney,Missouri,5180
1651,29215,Texas,Missouri,1823
1652,90029,Unassigned,Missouri,0
1653,29217,Vernon,Missouri,1943
1654,29219,Warren,Missouri,3016
1655,29221,Washington,Missouri,2723
1656,29223,Wayne,Missouri,1032
1657,29225,Webster,Missouri,3512
1658,29227,Worth,Missouri,164
1659,29229,Wright,Missouri,1555
1660,30001,Beaverhead,Montana,894
1661,30003,Big Horn,Montana,2484
1662,30005,Blaine,Montana,729
1663,30007,Broadwater,Montana,433
1664,30009,Carbon,Montana,853
1665,30011,Carter,Montana,147
1666,30013,Cascade,Montana,8438
1667,30015,Chouteau,Montana,494
1668,30017,Custer,Montana,1170
1669,30019,Daniels,Montana,197
1670,30021,Dawson,Montana,1101
1671,30023,Deer Lodge,Montana,1063
1672,30025,Fallon,Montana,279
1673,30027,Fergus,Montana,1086
1674,30029,Flathead,Montana,11396
1675,30031,Gallatin,Montana,13155
1676,30033,Garfield,Montana,78
1677,30035,Glacier,Montana,1527
1678,30037,Golden Valley,Montana,54
1679,30039,Granite,Montana,190
1680,30041,Hill,Montana,1940
1681,30043,Jefferson,Montana,1048
1682,30045,Judith Basin,Montana,90
1683,30047,Lake,Montana,1982
1684,30049,Lewis and Clark,Montana,6560
1685,30051,Liberty,Montana,117
1686,30053,Lincoln,Montana,1558
1687,30057,Madison,Montana,727
1688,30055,McCone,Montana,182
1689,30059,Meagher,Montana,126
1690,30061,Mineral,Montana,249
1691,30063,Missoula,Montana,8679
1692,30065,Musselshell,Montana,322
1693,80030,Out of MT,Montana,0
1694,30067,Park,Montana,1189
1695,30069,Petroleum,Montana,12
1696,30071,Phillips,Montana,517
1697,30073,Pondera,Montana,458
1698,30075,Powder River,Montana,118
1699,30077,Powell,Montana,903
1700,30079,Prairie,Montana,138
1701,30081,Ravalli,Montana,2874
1702,30083,Richland,Montana,1107
1703,30085,Roosevelt,Montana,1589
1704,30087,Rosebud,Montana,1191
1705,30089,Sanders,Montana,604
1706,30091,Sheridan,Montana,416
1707,30093,Silver Bow,Montana,3960
1708,30095,Stillwater,Montana,711
1709,30097,Sweet Grass,Montana,381
1710,30099,Teton,Montana,438
1711,30101,Toole,Montana,711
1712,30103,Treasure,Montana,55
1713,90030,Unassigned,Montana,0
1714,30105,Valley,Montana,866
1715,30107,Wheatland,Montana,175
1716,30109,Wibaux,Montana,119
1717,30111,Yellowstone,Montana,16672
1718,31001,Adams,Nebraska,2812
1719,31003,Antelope,Nebraska,492
1720,31005,Arthur,Nebraska,22
1721,31007,Banner,Nebraska,35
1722,31009,Blaine,Nebraska,20
1723,31011,Boone,Nebraska,559
1724,31013,Box Butte,Nebraska,922
1725,31015,Boyd,Nebraska,173
1726,31017,Brown,Nebraska,215
1727,31019,Buffalo,Nebraska,5275
1728,31021,Burt,Nebraska,650
1729,31023,Butler,Nebraska,829
1730,31025,Cass,Nebraska,2443
1731,31027,Cedar,Nebraska,749
1732,31029,Chase,Nebraska,456
1733,31031,Cherry,Nebraska,272
1734,31033,Cheyenne,Nebraska,914
1735,31035,Clay,Nebraska,675
1736,31037,Colfax,Nebraska,1561
1737,31039,Cuming,Nebraska,1021
1738,31041,Custer,Nebraska,841
1739,31043,Dakota,Nebraska,3813
1740,31045,Dawes,Nebraska,722
1741,31047,Dawson,Nebraska,2847
1742,31049,Deuel,Nebraska,100
1743,31051,Dixon,Nebraska,595
1744,31053,Dodge,Nebraska,4787
1745,31055,Douglas,Nebraska,66586
1746,31057,Dundy,Nebraska,177
1747,31059,Fillmore,Nebraska,485
1748,31061,Franklin,Nebraska,239
1749,31063,Frontier,Nebraska,191
1750,31065,Furnas,Nebraska,497
1751,31067,Gage,Nebraska,2140
1752,31069,Garden,Nebraska,112
1753,31071,Garfield,Nebraska,145
1754,31073,Gosper,Nebraska,181
1755,31075,Grant,Nebraska,38
1756,31077,Greeley,Nebraska,209
1757,31079,Hall,Nebraska,7540
1758,31081,Hamilton,Nebraska,906
1759,31083,Harlan,Nebraska,215
1760,31085,Hayes,Nebraska,57
1761,31087,Hitchcock,Nebraska,245
1762,31089,Holt,Nebraska,800
1763,31091,Hooker,Nebraska,52
1764,31093,Howard,Nebraska,531
1765,31095,Jefferson,Nebraska,633
1766,31097,Johnson,Nebraska,637
1767,31099,Kearney,Nebraska,670
1768,31101,Keith,Nebraska,700
1769,31103,Keya Paha,Nebraska,51
1770,31105,Kimball,Nebraska,412
1771,31107,Knox,Nebraska,860
1772,31109,Lancaster,Nebraska,29582
1773,31111,Lincoln,Nebraska,3651
1774,31113,Logan,Nebraska,79
1775,31115,Loup,Nebraska,40
1776,31119,Madison,Nebraska,4127
1777,31117,McPherson,Nebraska,29
1778,31121,Merrick,Nebraska,745
1779,31123,Morrill,Nebraska,496
1780,31125,Nance,Nebraska,390
1781,31127,Nemaha,Nebraska,629
1782,31129,Nuckolls,Nebraska,430
1783,31131,Otoe,Nebraska,1372
1784,80031,Out of NE,Nebraska,0
1785,31133,Pawnee,Nebraska,232
1786,31135,Perkins,Nebraska,279
1787,31137,Phelps,Nebraska,962
1788,31139,Pierce,Nebraska,608
1789,31141,Platte,Nebraska,3921
1790,31143,Polk,Nebraska,562
1791,31145,Red Willow,Nebraska,1193
1792,31147,Richardson,Nebraska,706
1793,31149,Rock,Nebraska,102
1794,31151,Saline,Nebraska,1970
1795,31153,Sarpy,Nebraska,21052
1796,31155,Saunders,Nebraska,2384
1797,31157,Scotts Bluff,Nebraska,3408
1798,31159,Seward,Nebraska,1522
1799,31161,Sheridan,Nebraska,492
1800,31163,Sherman,Nebraska,188
1801,31165,Sioux,Nebraska,36
1802,31167,Stanton,Nebraska,354
1803,31169,Thayer,Nebraska,481
1804,31171,Thomas,Nebraska,52
1805,31173,Thurston,Nebraska,825
1806,90031,Unassigned,Nebraska,1816
1807,31175,Valley,Nebraska,315
1808,31177,Washington,Nebraska,2078
1809,31179,Wayne,Nebraska,1027
1810,31181,Webster,Nebraska,370
1811,31183,Wheeler,Nebraska,38
1812,31185,York,Nebraska,1694
1813,32510,Carson City,Nevada,6174
1814,32001,Churchill,Nevada,1961
1815,32003,Clark,Nevada,234549
1816,32005,Douglas,Nevada,2678
1817,32007,Elko,Nevada,4658
1818,32009,Esmeralda,Nevada,38
1819,32011,Eureka,Nevada,50
1820,32013,Humboldt,Nevada,1081
1821,32015,Lander,Nevada,444
1822,32017,Lincoln,Nevada,354
1823,32019,Lyon,Nevada,2929
1824,32021,Mineral,Nevada,305
1825,32023,Nye,Nevada,2854
1826,80032,Out of NV,Nevada,0
1827,32027,Pershing,Nevada,943
1828,32029,Storey,Nevada,89
1829,90032,Unassigned,Nevada,0
1830,32031,Washoe,Nevada,44092
1831,32033,White Pine,Nevada,563
1832,33001,Belknap,New Hampshire,3364
1833,33003,Carroll,New Hampshire,1954
1834,33005,Cheshire,New Hampshire,3134
1835,33007,Coos,New Hampshire,1498
1836,33009,Grafton,New Hampshire,3101
1837,33011,Hillsborough,New Hampshire,31371
1838,33013,Merrimack,New Hampshire,8237
1839,80033,Out of NH,New Hampshire,0
1840,33015,Rockingham,New Hampshire,20887
1841,33017,Strafford,New Hampshire,8017
1842,33019,Sullivan,New Hampshire,1448
1843,90033,Unassigned,New Hampshire,1165
1844,34001,Atlantic,New Jersey,28200
1845,34003,Bergen,New Jersey,91488
1846,34005,Burlington,New Jersey,39852
1847,34007,Camden,New Jersey,48722
1848,34009,Cape May,New Jersey,8248
1849,34011,Cumberland,New Jersey,15351
1850,34013,Essex,New Jersey,84985
1851,34015,Gloucester,New Jersey,26928
1852,34017,Hudson,New Jersey,79682
1853,34019,Hunterdon,New Jersey,8331
1854,34021,Mercer,New Jersey,30849
1855,34023,Middlesex,New Jersey,83332
1856,34025,Monmouth,New Jersey,67982
1857,34027,Morris,New Jersey,44885
1858,34029,Ocean,New Jersey,68375
1859,80034,Out of NJ,New Jersey,0
1860,34031,Passaic,New Jersey,64455
1861,34033,Salem,New Jersey,5242
1862,34035,Somerset,New Jersey,26720
1863,34037,Sussex,New Jersey,11528
1864,90034,Unassigned,New Jersey,1055
1865,34039,Union,New Jersey,64169
1866,34041,Warren,New Jersey,8437
1867,35001,Bernalillo,New Mexico,54726
1868,35003,Catron,New Mexico,84
1869,35005,Chaves,New Mexico,8741
1870,35006,Cibola,New Mexico,2814
1871,35007,Colfax,New Mexico,722
1872,35009,Curry,New Mexico,5037
1873,35011,De Baca,New Mexico,134
1874,35013,Dona Ana,New Mexico,23848
1875,35015,Eddy,New Mexico,6666
1876,35017,Grant,New Mexico,1618
1877,35019,Guadalupe,New Mexico,377
1878,35021,Harding,New Mexico,9
1879,35023,Hidalgo,New Mexico,353
1880,35025,Lea,New Mexico,8199
1881,35027,Lincoln,New Mexico,1590
1882,35028,Los Alamos,New Mexico,501
1883,35029,Luna,New Mexico,3232
1884,35031,McKinley,New Mexico,12141
1885,35033,Mora,New Mexico,168
1886,35035,Otero,New Mexico,3618
1887,80035,Out of NM,New Mexico,0
1888,35037,Quay,New Mexico,428
1889,35039,Rio Arriba,New Mexico,3471
1890,35041,Roosevelt,New Mexico,1866
1891,35045,San Juan,New Mexico,13745
1892,35047,San Miguel,New Mexico,1315
1893,35043,Sandoval,New Mexico,11386
1894,35049,Santa Fe,New Mexico,9861
1895,35051,Sierra,New Mexico,710
1896,35053,Socorro,New Mexico,1244
1897,35055,Taos,New Mexico,1613
1898,35057,Torrance,New Mexico,681
1899,90035,Unassigned,New Mexico,4105
1900,35059,Union,New Mexico,245
1901,35061,Valencia,New Mexico,6404
1902,36001,Albany,New York,22613
1903,36003,Allegany,New York,3029
1904,36005,Bronx,New York,164950
1905,36007,Broome,New York,16576
1906,36009,Cattaraugus,New York,4813
1907,36011,Cayuga,New York,5615
1908,36013,Chautauqua,New York,7927
1909,36015,Chemung,New York,6836
1910,36017,Chenango,New York,2818
1911,36019,Clinton,New York,4187
1912,36021,Columbia,New York,3690
1913,36023,Cortland,New York,3406
1914,36025,Delaware,New York,1913
1915,36027,Dutchess,New York,26044
1916,36029,Erie,New York,73990
1917,36031,Essex,New York,1439
1918,36033,Franklin,New York,2301
1919,36035,Fulton,New York,3768
1920,36037,Genesee,New York,4786
1921,36039,Greene,New York,2962
1922,36041,Hamilton,New York,294
1923,36043,Herkimer,New York,4772
1924,36045,Jefferson,New York,5216
1925,36047,Kings,New York,246486
1926,36049,Lewis,New York,2321
1927,36051,Livingston,New York,3799
1928,36053,Madison,New York,4105
1929,36055,Monroe,New York,56688
1930,36057,Montgomery,New York,3585
1931,36059,Nassau,New York,167557
1932,36061,New York,New York,123363
1933,36063,Niagara,New York,16540
1934,36065,Oneida,New York,20828
1935,36067,Onondaga,New York,34235
1936,36069,Ontario,New York,6333
1937,36071,Orange,New York,43231
1938,36073,Orleans,New York,2591
1939,36075,Oswego,New York,6608
1940,36077,Otsego,New York,2911
1941,80036,Out of NY,New York,0
1942,36079,Putnam,New York,9527
1943,36081,Queens,New York,246197
1944,36083,Rensselaer,New York,10004
1945,36085,Richmond,New York,65796
1946,36087,Rockland,New York,43585
1947,36091,Saratoga,New York,13389
1948,36093,Schenectady,New York,11822
1949,36095,Schoharie,New York,1411
1950,36097,Schuyler,New York,929
1951,36099,Seneca,New York,1788
1952,36089,St. Lawrence,New York,5928
1953,36101,Steuben,New York,5928
1954,36103,Suffolk,New York,182442
1955,36105,Sullivan,New York,5535
1956,36107,Tioga,New York,3128
1957,36109,Tompkins,New York,3894
1958,36111,Ulster,New York,11979
1959,90036,Unassigned,New York,173
1960,36113,Warren,New York,3180
1961,36115,Washington,New York,2676
1962,36117,Wayne,New York,4842
1963,36119,Westchester,New York,119732
1964,36121,Wyoming,New York,3069
1965,36123,Yates,New York,1058
1966,37001,Alamance,North Carolina,16846
1967,37003,Alexander,North Carolina,4145
1968,37005,Alleghany,North Carolina,944
1969,37007,Anson,North Carolina,2425
1970,37009,Ashe,North Carolina,1970
1971,37011,Avery,North Carolina,1995
1972,37013,Beaufort,North Carolina,4467
1973,37015,Bertie,North Carolina,1697
1974,37017,Bladen,North Carolina,3107
1975,37019,Brunswick,North Carolina,8567
1976,37021,Buncombe,North Carolina,16432
1977,37023,Burke,North Carolina,9540
1978,37025,Cabarrus,North Carolina,19748
1979,37027,Caldwell,North Carolina,8954
1980,37029,Camden,North Carolina,619
1981,37031,Carteret,North Carolina,4740
1982,37033,Caswell,North Carolina,2067
1983,37035,Catawba,North Carolina,18218
1984,37037,Chatham,North Carolina,4371
1985,37039,Cherokee,North Carolina,2263
1986,37041,Chowan,North Carolina,1394
1987,37043,Clay,North Carolina,683
1988,37045,Cleveland,North Carolina,10880
1989,37047,Columbus,North Carolina,6121
1990,37049,Craven,North Carolina,8884
1991,37051,Cumberland,North Carolina,25853
1992,37053,Currituck,North Carolina,1461
1993,37055,Dare,North Carolina,1988
1994,37057,Davidson,North Carolina,15345
1995,37059,Davie,North Carolina,3794
1996,37061,Duplin,North Carolina,5966
1997,37063,Durham,North Carolina,23156
1998,37065,Edgecombe,North Carolina,5032
1999,37067,Forsyth,North Carolina,33358
2000,37069,Franklin,North Carolina,5998
2001,37071,Gaston,North Carolina,24872
2002,37073,Gates,North Carolina,704
2003,37075,Graham,North Carolina,570
2004,37077,Granville,North Carolina,5562
2005,37079,Greene,North Carolina,2190
2006,37081,Guilford,North Carolina,42862
2007,37083,Halifax,North Carolina,5202
2008,37085,Harnett,North Carolina,10508
2009,37087,Haywood,North Carolina,4038
2010,37089,Henderson,North Carolina,9508
2011,37091,Hertford,North Carolina,2001
2012,37093,Hoke,North Carolina,4357
2013,37095,Hyde,North Carolina,629
2014,37097,Iredell,North Carolina,17451
2015,37099,Jackson,North Carolina,3485
2016,37101,Johnston,North Carolina,19365
2017,37103,Jones,North Carolina,783
2018,37105,Lee,North Carolina,5687
2019,37107,Lenoir,North Carolina,5651
2020,37109,Lincoln,North Carolina,9303
2021,37113,Macon,North Carolina,2706
2022,37115,Madison,North Carolina,1457
2023,37117,Martin,North Carolina,2148
2024,37111,McDowell,North Carolina,5034
2025,37119,Mecklenburg,North Carolina,102725
2026,37121,Mitchell,North Carolina,1310
2027,37123,Montgomery,North Carolina,3204
2028,37125,Moore,North Carolina,8395
2029,37127,Nash,North Carolina,10541
2030,37129,New Hanover,North Carolina,17596
2031,37131,Northampton,North Carolina,1790
2032,37133,Onslow,North Carolina,15367
2033,37135,Orange,North Carolina,8077
2034,80037,Out of NC,North Carolina,0
2035,37137,Pamlico,North Carolina,1051
2036,37139,Pasquotank,North Carolina,3188
2037,37141,Pender,North Carolina,5023
2038,37143,Perquimans,North Carolina,941
2039,37145,Person,North Carolina,3213
2040,37147,Pitt,North Carolina,18192
2041,37149,Polk,North Carolina,1409
2042,37151,Randolph,North Carolina,14227
2043,37153,Richmond,North Carolina,4363
2044,37155,Robeson,North Carolina,15699
2045,37157,Rockingham,North Carolina,7098
2046,37159,Rowan,North Carolina,15684
2047,37161,Rutherford,North Carolina,6955
2048,37163,Sampson,North Carolina,7394
2049,37165,Scotland,North Carolina,3573
2050,37167,Stanly,North Carolina,7293
2051,37169,Stokes,North Carolina,3772
2052,37171,Surry,North Carolina,7665
2053,37173,Swain,North Carolina,1195
2054,37175,Transylvania,North Carolina,2067
2055,37177,Tyrrell,North Carolina,308
2056,90037,Unassigned,North Carolina,0
2057,37179,Union,North Carolina,22381
2058,37181,Vance,North Carolina,4645
2059,37183,Wake,North Carolina,80510
2060,37185,Warren,North Carolina,1693
2061,37187,Washington,North Carolina,1019
2062,37189,Watauga,North Carolina,4276
2063,37191,Wayne,North Carolina,10557
2064,37193,Wilkes,North Carolina,6297
2065,37195,Wilson,North Carolina,9030
2066,37197,Yadkin,North Carolina,3800
2067,37199,Yancey,North Carolina,1508
2068,38001,Adams,North Dakota,268
2069,38003,Barnes,North Dakota,1333
2070,38005,Benson,North Dakota,1036
2071,38007,Billings,North Dakota,53
2072,38009,Bottineau,North Dakota,705
2073,38011,Bowman,North Dakota,399
2074,38013,Burke,North Dakota,232
2075,38015,Burleigh,North Dakota,14907
2076,38017,Cass,North Dakota,22707
2077,38019,Cavalier,North Dakota,425
2078,38021,Dickey,North Dakota,765
2079,38023,Divide,North Dakota,173
2080,38025,Dunn,North Dakota,368
2081,38027,Eddy,North Dakota,461
2082,38029,Emmons,North Dakota,409
2083,38031,Foster,North Dakota,571
2084,38033,Golden Valley,North Dakota,254
2085,38035,Grand Forks,North Dakota,10066
2086,38037,Grant,North Dakota,191
2087,38039,Griggs,North Dakota,308
2088,38041,Hettinger,North Dakota,322
2089,38043,Kidder,North Dakota,258
2090,38045,LaMoure,North Dakota,505
2091,38047,Logan,North Dakota,225
2092,38049,McHenry,North Dakota,617
2093,38051,McIntosh,North Dakota,326
2094,38053,McKenzie,North Dakota,1200
2095,38055,McLean,North Dakota,1239
2096,38057,Mercer,North Dakota,1095
2097,38059,Morton,North Dakota,5011
2098,38061,Mountrail,North Dakota,1287
2099,38063,Nelson,North Dakota,464
2100,38065,Oliver,North Dakota,154
2101,80038,Out of ND,North Dakota,0
2102,38067,Pembina,North Dakota,785
2103,38069,Pierce,North Dakota,531
2104,38071,Ramsey,North Dakota,1662
2105,38073,Ransom,North Dakota,633
2106,38075,Renville,North Dakota,313
2107,38077,Richland,North Dakota,1900
2108,38079,Rolette,North Dakota,2132
2109,38081,Sargent,North Dakota,434
2110,38083,Sheridan,North Dakota,111
2111,38085,Sioux,North Dakota,642
2112,38087,Slope,North Dakota,32
2113,38089,Stark,North Dakota,4546
2114,38091,Steele,North Dakota,174
2115,38093,Stutsman,North Dakota,3330
2116,38095,Towner,North Dakota,303
2117,38097,Traill,North Dakota,1009
2118,90038,Unassigned,North Dakota,0
2119,38099,Walsh,North Dakota,1800
2120,38101,Ward,North Dakota,9369
2121,38103,Wells,North Dakota,438
2122,38105,Williams,North Dakota,4613
2124,39001,Adams,Ohio,2245
2125,39003,Allen,Ohio,11053
2126,39005,Ashland,Ohio,4020
2127,39007,Ashtabula,Ohio,6219
2128,39009,Athens,Ohio,4825
2129,39011,Auglaize,Ohio,4647
2130,39013,Belmont,Ohio,5367
2131,39015,Brown,Ohio,3811
2132,39017,Butler,Ohio,36990
2133,39019,Carroll,Ohio,1859
2134,39021,Champaign,Ohio,3093
2135,39023,Clark,Ohio,13137
2136,39025,Clermont,Ohio,19085
2137,39027,Clinton,Ohio,3526
2138,39029,Columbiana,Ohio,8364
2139,39031,Coshocton,Ohio,2535
2140,39033,Crawford,Ohio,3757
2141,39035,Cuyahoga,Ohio,101978
2142,39037,Darke,Ohio,5148
2143,39039,Defiance,Ohio,3883
2144,39041,Delaware,Ohio,17400
2145,39043,Erie,Ohio,7252
2146,39045,Fairfield,Ohio,15170
2147,39047,Fayette,Ohio,2747
2148,39049,Franklin,Ohio,117832
2149,39051,Fulton,Ohio,3945
2150,39053,Gallia,Ohio,2297
2151,39055,Geauga,Ohio,6337
2152,39057,Greene,Ohio,14139
2153,39059,Guernsey,Ohio,2997
2154,39061,Hamilton,Ohio,76362
2155,39063,Hancock,Ohio,6368
2156,39065,Hardin,Ohio,2578
2157,39067,Harrison,Ohio,1037
2158,39069,Henry,Ohio,2568
2159,39071,Highland,Ohio,3421
2160,39073,Hocking,Ohio,2045
2161,39075,Holmes,Ohio,2486
2162,39077,Huron,Ohio,5139
2163,39079,Jackson,Ohio,3000
2164,39081,Jefferson,Ohio,5073
2165,39083,Knox,Ohio,4237
2166,39085,Lake,Ohio,19238
2167,39087,Lawrence,Ohio,5386
2168,39089,Licking,Ohio,15698
2169,39091,Logan,Ohio,3668
2170,39093,Lorain,Ohio,23229
2171,39095,Lucas,Ohio,37894
2172,39097,Madison,Ohio,4076
2173,39099,Mahoning,Ohio,20233
2174,39101,Marion,Ohio,8225
2175,39103,Medina,Ohio,14349
2176,39105,Meigs,Ohio,1382
2177,39107,Mercer,Ohio,4643
2178,39109,Miami,Ohio,10335
2179,39111,Monroe,Ohio,1257
2180,39113,Montgomery,Ohio,48755
2181,39115,Morgan,Ohio,1041
2182,39117,Morrow,Ohio,2689
2183,39119,Muskingum,Ohio,8514
2184,39121,Noble,Ohio,1313
2185,39123,Ottawa,Ohio,3418
2186,80039,Out of OH,Ohio,0
2187,39125,Paulding,Ohio,1662
2188,39127,Perry,Ohio,2825
2189,39129,Pickaway,Ohio,8296
2190,39131,Pike,Ohio,2259
2191,39133,Portage,Ohio,11812
2192,39135,Preble,Ohio,3634
2193,39137,Putnam,Ohio,4089
2194,39139,Richland,Ohio,10694
2195,39141,Ross,Ohio,6477
2196,39143,Sandusky,Ohio,4975
2197,39145,Scioto,Ohio,6195
2198,39147,Seneca,Ohio,4943
2199,39149,Shelby,Ohio,4499
2200,39151,Stark,Ohio,30637
2201,39153,Summit,Ohio,43243
2202,39155,Trumbull,Ohio,15025
2203,39157,Tuscarawas,Ohio,8257
2204,90039,Unassigned,Ohio,0
2205,39159,Union,Ohio,5423
2206,39161,Van Wert,Ohio,2343
2207,39163,Vinton,Ohio,788
2208,39165,Warren,Ohio,23350
2209,39167,Washington,Ohio,4974
2210,39169,Wayne,Ohio,8288
2211,39171,Williams,Ohio,3116
2212,39173,Wood,Ohio,12233
2213,39175,Wyandot,Ohio,2214
2214,40001,Adair,Oklahoma,3151
2215,40003,Alfalfa,Oklahoma,1155
2216,40005,Atoka,Oklahoma,1856
2217,40007,Beaver,Oklahoma,459
2218,40009,Beckham,Oklahoma,2848
2219,40011,Blaine,Oklahoma,1016
2220,40013,Bryan,Oklahoma,6039
2221,40015,Caddo,Oklahoma,3915
2222,40017,Canadian,Oklahoma,16434
2223,40019,Carter,Oklahoma,5937
2224,40021,Cherokee,Oklahoma,5558
2225,40023,Choctaw,Oklahoma,1601
2226,40025,Cimarron,Oklahoma,209
2227,40027,Cleveland,Oklahoma,29767
2228,40029,Coal,Oklahoma,689
2229,40031,Comanche,Oklahoma,13059
2230,40033,Cotton,Oklahoma,666
2231,40035,Craig,Oklahoma,1936
2232,40037,Creek,Oklahoma,6757
2233,40039,Custer,Oklahoma,4058
2234,40041,Delaware,Oklahoma,4526
2235,40043,Dewey,Oklahoma,543
2236,40045,Ellis,Oklahoma,354
2237,40047,Garfield,Oklahoma,7696
2238,40049,Garvin,Oklahoma,3539
2239,40051,Grady,Oklahoma,5809
2240,40053,Grant,Oklahoma,548
2241,40055,Greer,Oklahoma,571
